id,distance,normalized_distance,weighted_distance
0,176,0.6848249027237354,0.37367303609341823
1,137,0.6284403669724771,0.4477124183006536
2,289,0.8072625698324022,0.6465324384787472
3,303,0.643312101910828,0.4365994236311239
4,292,0.5043177892918825,0.3076923076923077
5,393,0.7081081081081081,0.4506880733944954
6,330,0.6586826347305389,0.45897079276773295
7,253,0.6470588235294118,0.474671669793621
8,280,0.660377358490566,0.4017216642754663
9,197,0.7035714285714286,0.41914893617021276
10,165,0.64453125,0.46218487394957986
11,163,0.652,0.36629213483146067
12,312,0.7703703703703704,0.6034816247582205
13,352,0.7787610619469026,0.6342342342342342
14,266,0.6785714285714286,0.367911479944675
15,312,0.7042889390519187,0.519134775374376
16,318,0.6476578411405295,0.4669603524229075
17,206,0.5919540229885057,0.4161616161616162
18,248,0.6908077994428969,0.512396694214876
19,232,0.5484633569739953,0.30810092961487384
20,389,0.6788830715532286,0.4576470588235294
21,152,0.6359832635983264,0.4355300859598854
22,328,0.6790890269151139,0.4450474898236092
23,283,0.7949438202247191,0.5945378151260504
24,169,0.6190476190476191,0.37389380530973454
25,372,0.7410358565737052,0.5688073394495413
26,231,0.6226415094339622,0.33771929824561403
27,265,0.7549857549857549,0.5849889624724062
28,190,0.6440677966101694,0.37401574803149606
29,273,0.639344262295082,0.454242928452579
30,193,0.5482954545454546,0.3078149920255183
31,311,0.7660098522167488,0.607421875
32,225,0.5208333333333334,0.2764127764127764
33,344,0.6852589641434262,0.4241676942046856
34,234,0.6554621848739496,0.34718100890207715
35,493,0.7643410852713178,0.5092975206611571
36,361,0.7489626556016598,0.568503937007874
37,313,0.7652811735941321,0.6089494163424124
38,300,0.6622516556291391,0.4149377593360996
39,188,0.45083932853717024,0.260748959778086
40,238,0.723404255319149,0.42424242424242425
41,193,0.6107594936708861,0.34464285714285714
42,346,0.6975806451612904,0.4785615491009682
43,272,0.6057906458797327,0.3234244946492271
44,320,0.6060606060606061,0.365296803652968
45,222,0.7070063694267515,0.41495327102803736
46,423,0.7649186256781193,0.5983026874115983
47,245,0.7401812688821753,0.5791962174940898
48,262,0.8111455108359134,0.4125984251968504
49,156,0.6872246696035242,0.49523809523809526
50,121,0.41156462585034015,0.2391304347826087
51,241,0.77491961414791,0.6025
52,242,0.6759776536312849,0.5031185031185031
53,261,0.7957317073170732,0.6525
54,258,0.80625,0.403125
55,198,0.7360594795539034,0.5739130434782609
56,266,0.6551724137931034,0.39642324888226527
57,142,0.5144927536231884,0.30869565217391304
58,169,0.5728813559322034,0.32437619961612285
59,145,0.5942622950819673,0.4084507042253521
60,363,0.6528776978417267,0.4306049822064057
61,186,0.5961538461538461,0.36470588235294116
62,279,0.7643835616438356,0.5873684210526315
63,188,0.6394557823129252,0.42247191011235957
64,264,0.7333333333333333,0.3682008368200837
65,181,0.5276967930029155,0.29720853858784896
66,156,0.624,0.3786407766990291
67,326,0.7228381374722838,0.5109717868338558
68,250,0.7861635220125787,0.6142506142506142
69,178,0.5,0.3047945205479452
70,259,0.752906976744186,0.5807174887892377
71,236,0.6880466472303207,0.427536231884058
72,165,0.6521739130434783,0.4647887323943662
73,245,0.692090395480226,0.44789762340036565
74,226,0.653179190751445,0.3741721854304636
75,164,0.6007326007326007,0.35964912280701755
76,177,0.5636942675159236,0.3127208480565371
77,160,0.6837606837606838,0.517799352750809
78,247,0.7037037037037037,0.49203187250996017
79,376,0.7849686847599165,0.5838509316770186
80,377,0.7647058823529411,0.5984126984126984
81,384,0.7456310679611651,0.5688888888888889
82,200,0.4819277108433735,0.2801120448179272
83,314,0.626746506986028,0.36682242990654207
84,310,0.6458333333333334,0.45255474452554745
85,329,0.7311111111111112,0.4328947368421053
86,215,0.738831615120275,0.41346153846153844
87,263,0.7667638483965015,0.5607675906183369
